id,title,price,imageUrl,createAt
657,The Wives of Bath,4.5,https://picsum.photos/200/300?random=1,1641972043249
658,Specimen Days,9.67,https://picsum.photos/200/300?random=1,1641972043249
659,The Curious Incident of the Dog in the Night-Time,11.93,https://picsum.photos/200/300?random=1,1641972043249
660,Ego Dominus Tuus,11.31,https://picsum.photos/200/300?random=1,1641972043249
661,Cabbages and Kings,10.15,https://picsum.photos/200/300?random=1,1641972043249
662,A Monstrous Regiment of Women,7.88,https://picsum.photos/200/300?random=1,1641972043249
663,Time of our Darkness,10.94,https://picsum.photos/200/300?random=1,1641972043249
664,A Glass of Blessings,12.61,https://picsum.photos/200/300?random=1,1641972043249
665,The Waste Land,4.5,https://picsum.photos/200/300?random=1,1641972043249
666,Shall not Perish,7.82,https://picsum.photos/200/300?random=1,1641972043249
667,O Pioneers!,13.02,https://picsum.photos/200/300?random=1,1641972043249
668,The Moving Finger,8.11,https://picsum.photos/200/300?random=1,1641972043249
669,Taming a Sea Horse,9.62,https://picsum.photos/200/300?random=1,1641972043249
670,Tirra Lirra by the River,10.21,https://picsum.photos/200/300?random=1,1641972043249
671,O Jerusalem!,4.08,https://picsum.photos/200/300?random=1,1641972043249
672,Beyond the Mexique Bay,4.56,https://picsum.photos/200/300?random=1,1641972043249
673,The Glory and the Dream,13.17,https://picsum.photos/200/300?random=1,1641972043249
674,That Hideous Strength,10.15,https://picsum.photos/200/300?random=1,1641972043249
675,Of Mice and Men,12.24,https://picsum.photos/200/300?random=1,1641972043249
676,A Catskill Eagle,4.68,https://picsum.photos/200/300?random=1,1641972043249
677,Mother Night,11.48,https://picsum.photos/200/300?random=1,1641972043250
678,"Alone on a Wide, Wide Sea",6.99,https://picsum.photos/200/300?random=1,1641972043250
679,Moab Is My Washpot,5.79,https://picsum.photos/200/300?random=1,1641972043250
680,An Acceptable Time,12.19,https://picsum.photos/200/300?random=1,1641972043250
681,Paths of Glory,3.18,https://picsum.photos/200/300?random=1,1641972043250
682,Recalled to Life,6.16,https://picsum.photos/200/300?random=1,1641972043250
683,Jacob Have I Loved,12.43,https://picsum.photos/200/300?random=1,1641972043250
684,Dulce et Decorum Est,4.85,https://picsum.photos/200/300?random=1,1641972043250
685,Tiger! Tiger!,12.57,https://picsum.photos/200/300?random=1,1641972043250
686,Unweaving the Rainbow,9.96,https://picsum.photos/200/300?random=1,1641972043250
687,Time To Murder And Create,9.7,https://picsum.photos/200/300?random=1,1641972043250
688,Sleep the Brave,9.84,https://picsum.photos/200/300?random=1,1641972043250
689,The Little Foxes,6.55,https://picsum.photos/200/300?random=1,1641972043250
690,Butter In a Lordly Dish,12.66,https://picsum.photos/200/300?random=1,1641972043250
691,The Last Enemy,11.41,https://picsum.photos/200/300?random=1,1641972043250
692,Tiger! Tiger!,10.17,https://picsum.photos/200/300?random=1,1641972043250
693,The Heart Is a Lonely Hunter,3.81,https://picsum.photos/200/300?random=1,1641972043250
694,The Green Bay Tree,6.83,https://picsum.photos/200/300?random=1,1641972043250
695,Tiger! Tiger!,4.66,https://picsum.photos/200/300?random=1,1641972043250
696,A Glass of Blessings,5.04,https://picsum.photos/200/300?random=1,1641972043250
697,Nine Coaches Waiting,6.58,https://picsum.photos/200/300?random=1,1641972043250
698,Gone with the Wind,6.01,https://picsum.photos/200/300?random=1,1641972043251
699,The Grapes of Wrath,3.16,https://picsum.photos/200/300?random=1,1641972043251
700,The Proper Study,12.26,https://picsum.photos/200/300?random=1,1641972043251
701,Gone with the Wind,12.73,https://picsum.photos/200/300?random=1,1641972043251
702,Taming a Sea Horse,10.13,https://picsum.photos/200/300?random=1,1641972043251
703,An Evil Cradling,3.55,https://picsum.photos/200/300?random=1,1641972043251
704,In Death Ground,8.26,https://picsum.photos/200/300?random=1,1641972043251
705,What's Become of Waring,3.59,https://picsum.photos/200/300?random=1,1641972043251
706,Dulce et Decorum Est,4.4,https://picsum.photos/200/300?random=1,1641972043251
707,This Lime Tree Bower,5.12,https://picsum.photos/200/300?random=1,1641972043251
708,Eyeless in Gaza,8.93,https://picsum.photos/200/300?random=1,1641972043251
709,To a God Unknown,6.83,https://picsum.photos/200/300?random=1,1641972043251
710,Recalled to Life,9.91,https://picsum.photos/200/300?random=1,1641972043251
711,Terrible Swift Sword,12.68,https://picsum.photos/200/300?random=1,1641972043251
712,His Dark Materials,3.39,https://picsum.photos/200/300?random=1,1641972043251
713,The Yellow Meads of Asphodel,6.31,https://picsum.photos/200/300?random=1,1641972043251
714,Dance Dance Dance,10.31,https://picsum.photos/200/300?random=1,1641972043251
715,The Wings of the Dove,6.31,https://picsum.photos/200/300?random=1,1641972043251
716,Mr Standfast,10.59,https://picsum.photos/200/300?random=1,1641972043251
717,Everything is Illuminated,5.43,https://picsum.photos/200/300?random=1,1641972043251
718,Beneath the Bleeding,9.32,https://picsum.photos/200/300?random=1,1641972043251
719,To Say Nothing of the Dog,3.1,https://picsum.photos/200/300?random=1,1641972043251
720,Mr Standfast,7.49,https://picsum.photos/200/300?random=1,1641972043251
721,Let Us Now Praise Famous Men,6.88,https://picsum.photos/200/300?random=1,1641972043252
722,Lilies of the Field,4.16,https://picsum.photos/200/300?random=1,1641972043252
723,The Golden Apples of the Sun,6.2,https://picsum.photos/200/300?random=1,1641972043252
724,No Longer at Ease,7.68,https://picsum.photos/200/300?random=1,1641972043252
725,Vanity Fair,7.7,https://picsum.photos/200/300?random=1,1641972043252
726,Recalled to Life,12.46,https://picsum.photos/200/300?random=1,1641972043252
727,Mother Night,4.3,https://picsum.photos/200/300?random=1,1641972043252
728,This Side of Paradise,7.92,https://picsum.photos/200/300?random=1,1641972043252
729,"Alone on a Wide, Wide Sea",3.91,https://picsum.photos/200/300?random=1,1641972043252
730,Recalled to Life,9.1,https://picsum.photos/200/300?random=1,1641972043252
731,The Millstone,6.16,https://picsum.photos/200/300?random=1,1641972043252
732,Have His Carcase,6.02,https://picsum.photos/200/300?random=1,1641972043252
733,The Waste Land,11.43,https://picsum.photos/200/300?random=1,1641972043252
734,The Way of All Flesh,13.25,https://picsum.photos/200/300?random=1,1641972043252
735,"The World, the Flesh and the Devil",5.63,https://picsum.photos/200/300?random=1,1641972043252
736,Lilies of the Field,10.34,https://picsum.photos/200/300?random=1,1641972043252
737,Nine Coaches Waiting,10.41,https://picsum.photos/200/300?random=1,1641972043252
738,The Moving Finger,8.76,https://picsum.photos/200/300?random=1,1641972043252
739,Noli Me Tangere,8.7,https://picsum.photos/200/300?random=1,1641972043252
740,The Wealth of Nations,9.55,https://picsum.photos/200/300?random=1,1641972043252
741,This Lime Tree Bower,13.25,https://picsum.photos/200/300?random=1,1641972043252
742,Tiger! Tiger!,10.54,https://picsum.photos/200/300?random=1,1641972043252
743,East of Eden,3.37,https://picsum.photos/200/300?random=1,1641972043253
744,Recalled to Life,6.05,https://picsum.photos/200/300?random=1,1641972043253
745,Terrible Swift Sword,10.28,https://picsum.photos/200/300?random=1,1641972043253
746,Things Fall Apart,6.29,https://picsum.photos/200/300?random=1,1641972043253
747,It's a Battlefield,4.44,https://picsum.photos/200/300?random=1,1641972043253
748,I Know Why the Caged Bird Sings,11.28,https://picsum.photos/200/300?random=1,1641972043253
749,The Moon by Night,10.49,https://picsum.photos/200/300?random=1,1641972043253
750,The Painted Veil,9.84,https://picsum.photos/200/300?random=1,1641972043253
751,Postern of Fate,3.32,https://picsum.photos/200/300?random=1,1641972043253
752,In Death Ground,5.85,https://picsum.photos/200/300?random=1,1641972043253
753,Pale Kings and Princes,6.96,https://picsum.photos/200/300?random=1,1641972043253
754,I Will Fear No Evil,3.44,https://picsum.photos/200/300?random=1,1641972043253
755,Blue Remembered Earth,7.04,https://picsum.photos/200/300?random=1,1641972043253
756,To Your Scattered Bodies Go,6.08,https://picsum.photos/200/300?random=1,1641972043253
757,A Monstrous Regiment of Women,10.8,https://picsum.photos/200/300?random=1,1641972043253
758,Ring of Bright Water,6.15,https://picsum.photos/200/300?random=1,1641972043253
759,Beyond the Mexique Bay,6.61,https://picsum.photos/200/300?random=1,1641972043253
760,In a Dry Season,7.54,https://picsum.photos/200/300?random=1,1641972043253
761,Beyond the Mexique Bay,11.74,https://picsum.photos/200/300?random=1,1641972043253
762,The Waste Land,9.98,https://picsum.photos/200/300?random=1,1641972043253
763,In a Dry Season,8.03,https://picsum.photos/200/300?random=1,1641972043253
764,The Grapes of Wrath,12.99,https://picsum.photos/200/300?random=1,1641972043253
765,Mother Night,4.49,https://picsum.photos/200/300?random=1,1641972043253
766,A Handful of Dust,3.97,https://picsum.photos/200/300?random=1,1641972043253
767,Brandy of the Damned,5.71,https://picsum.photos/200/300?random=1,1641972043253
768,Tiger! Tiger!,3.15,https://picsum.photos/200/300?random=1,1641972043254
769,Butter In a Lordly Dish,9.21,https://picsum.photos/200/300?random=1,1641972043254
770,I Will Fear No Evil,4.7,https://picsum.photos/200/300?random=1,1641972043254
771,The Yellow Meads of Asphodel,5.31,https://picsum.photos/200/300?random=1,1641972043254
772,The Moving Toyshop,5.76,https://picsum.photos/200/300?random=1,1641972043254
773,Of Mice and Men,13.03,https://picsum.photos/200/300?random=1,1641972043254
774,Blood's a Rover,10.85,https://picsum.photos/200/300?random=1,1641972043254
775,The Monkey's Raincoat,11.1,https://picsum.photos/200/300?random=1,1641972043254
776,Oh! To be in England,11.53,https://picsum.photos/200/300?random=1,1641972043254
777,The Glory and the Dream,4.01,https://picsum.photos/200/300?random=1,1641972043254
778,By Grand Central Station I Sat Down and Wept,9.52,https://picsum.photos/200/300?random=1,1641972043254
779,If I Forget Thee Jerusalem,3.15,https://picsum.photos/200/300?random=1,1641972043254
780,Pale Kings and Princes,5.92,https://picsum.photos/200/300?random=1,1641972043254
781,Everything is Illuminated,8.47,https://picsum.photos/200/300?random=1,1641972043254
782,Jesting Pilate,11.27,https://picsum.photos/200/300?random=1,1641972043254
783,Let Us Now Praise Famous Men,8.77,https://picsum.photos/200/300?random=1,1641972043254
784,Endless Night,7.41,https://picsum.photos/200/300?random=1,1641972043254
785,Antic Hay,6.04,https://picsum.photos/200/300?random=1,1641972043254
786,The Grapes of Wrath,11.98,https://picsum.photos/200/300?random=1,1641972043254
787,A Time of Gifts,8.03,https://picsum.photos/200/300?random=1,1641972043254
788,Recalled to Life,8.56,https://picsum.photos/200/300?random=1,1641972043254
789,"If Not Now, When?",9.91,https://picsum.photos/200/300?random=1,1641972043254
790,This Side of Paradise,10.8,https://picsum.photos/200/300?random=1,1641972043254
791,A Handful of Dust,5.95,https://picsum.photos/200/300?random=1,1641972043255
792,Unweaving the Rainbow,10.83,https://picsum.photos/200/300?random=1,1641972043255
793,Things Fall Apart,8.99,https://picsum.photos/200/300?random=1,1641972043255
794,A Monstrous Regiment of Women,4.44,https://picsum.photos/200/300?random=1,1641972043255
795,Quo Vadis,11.83,https://picsum.photos/200/300?random=1,1641972043255
796,The Lathe of Heaven,5.63,https://picsum.photos/200/300?random=1,1641972043255
797,Brandy of the Damned,4.22,https://picsum.photos/200/300?random=1,1641972043255
798,Jacob Have I Loved,4.64,https://picsum.photos/200/300?random=1,1641972043255
799,For Whom the Bell Tolls,6.3,https://picsum.photos/200/300?random=1,1641972043255
800,To Your Scattered Bodies Go,8.24,https://picsum.photos/200/300?random=1,1641972043255
801,After Many a Summer Dies the Swan,4.9,https://picsum.photos/200/300?random=1,1641972043255
802,Number the Stars,11.93,https://picsum.photos/200/300?random=1,1641972043255
803,The Proper Study,12.24,https://picsum.photos/200/300?random=1,1641972043255
804,An Acceptable Time,9.61,https://picsum.photos/200/300?random=1,1641972043255
805,The Moon by Night,11.73,https://picsum.photos/200/300?random=1,1641972043255
806,A Scanner Darkly,3.46,https://picsum.photos/200/300?random=1,1641972043255
807,The Wives of Bath,10.34,https://picsum.photos/200/300?random=1,1641972043255
808,Arms and the Man,8.84,https://picsum.photos/200/300?random=1,1641972043255
809,Stranger in a Strange Land,11.08,https://picsum.photos/200/300?random=1,1641972043255
810,Françoise Sagan,13.21,https://picsum.photos/200/300?random=1,1641972043255
811,Some Buried Caesar,11.86,https://picsum.photos/200/300?random=1,1641972043255
812,No Country for Old Men,3.54,https://picsum.photos/200/300?random=1,1641972043255
813,A Monstrous Regiment of Women,6.48,https://picsum.photos/200/300?random=1,1641972043255
814,For Whom the Bell Tolls,9.12,https://picsum.photos/200/300?random=1,1641972043255
815,Vile Bodies,8.86,https://picsum.photos/200/300?random=1,1641972043255
816,In Dubious Battle,6.06,https://picsum.photos/200/300?random=1,1641972043255
817,For Whom the Bell Tolls,4.02,https://picsum.photos/200/300?random=1,1641972043255
818,The Monkey's Raincoat,3.11,https://picsum.photos/200/300?random=1,1641972043255
819,Vanity Fair,7.86,https://picsum.photos/200/300?random=1,1641972043255
820,The Little Foxes,5.22,https://picsum.photos/200/300?random=1,1641972043255
821,The Daffodil Sky,7.97,https://picsum.photos/200/300?random=1,1641972043256
822,An Evil Cradling,12.61,https://picsum.photos/200/300?random=1,1641972043256
823,Consider Phlebas,9.37,https://picsum.photos/200/300?random=1,1641972043256
824,An Evil Cradling,4.14,https://picsum.photos/200/300?random=1,1641972043256
825,Arms and the Man,6.76,https://picsum.photos/200/300?random=1,1641972043256
826,Death Be Not Proud,7.47,https://picsum.photos/200/300?random=1,1641972043256
827,To a God Unknown,11.56,https://picsum.photos/200/300?random=1,1641972043256
828,East of Eden,9.76,https://picsum.photos/200/300?random=1,1641972043256
829,To a God Unknown,4.2,https://picsum.photos/200/300?random=1,1641972043256
830,A Swiftly Tilting Planet,11.38,https://picsum.photos/200/300?random=1,1641972043256
831,No Country for Old Men,11.87,https://picsum.photos/200/300?random=1,1641972043256
832,Tiger! Tiger!,9.92,https://picsum.photos/200/300?random=1,1641972043256
833,Recalled to Life,8.78,https://picsum.photos/200/300?random=1,1641972043256
834,If I Forget Thee Jerusalem,3.22,https://picsum.photos/200/300?random=1,1641972043256
835,From Here to Eternity,7.74,https://picsum.photos/200/300?random=1,1641972043256
836,Little Hands Clapping,6.75,https://picsum.photos/200/300?random=1,1641972043256
837,In Dubious Battle,10.52,https://picsum.photos/200/300?random=1,1641972043256
838,Cabbages and Kings,3.11,https://picsum.photos/200/300?random=1,1641972043256
839,Shall not Perish,3.36,https://picsum.photos/200/300?random=1,1641972043256
840,Antic Hay,10.13,https://picsum.photos/200/300?random=1,1641972043256
841,"If Not Now, When?",8.89,https://picsum.photos/200/300?random=1,1641972043256
842,Fame Is the Spur,13.15,https://picsum.photos/200/300?random=1,1641972043256
843,Where Angels Fear to Tread,3.66,https://picsum.photos/200/300?random=1,1641972043256
844,The Soldier's Art,10.86,https://picsum.photos/200/300?random=1,1641972043256
845,Things Fall Apart,5.11,https://picsum.photos/200/300?random=1,1641972043256
846,Cover Her Face,9.29,https://picsum.photos/200/300?random=1,1641972043256
847,Moab Is My Washpot,4.53,https://picsum.photos/200/300?random=1,1641972043256
848,Moab Is My Washpot,10.05,https://picsum.photos/200/300?random=1,1641972043256
849,A Monstrous Regiment of Women,6.98,https://picsum.photos/200/300?random=1,1641972043256
850,The Doors of Perception,8.39,https://picsum.photos/200/300?random=1,1641972043256
851,Bury My Heart at Wounded Knee,5.47,https://picsum.photos/200/300?random=1,1641972043257
852,Frequent Hearses,5.97,https://picsum.photos/200/300?random=1,1641972043257
853,This Lime Tree Bower,4.13,https://picsum.photos/200/300?random=1,1641972043257
854,The Wealth of Nations,9.17,https://picsum.photos/200/300?random=1,1641972043257
855,In Dubious Battle,6.34,https://picsum.photos/200/300?random=1,1641972043257
856,The Mirror Crack'd from Side to Side,7.56,https://picsum.photos/200/300?random=1,1641972043257
857,Bury My Heart at Wounded Knee,3.88,https://picsum.photos/200/300?random=1,1641972043257
858,The Way Through the Woods,3.8,https://picsum.photos/200/300?random=1,1641972043257
859,Cover Her Face,8.09,https://picsum.photos/200/300?random=1,1641972043257
860,The Moving Finger,10.46,https://picsum.photos/200/300?random=1,1641972043257
861,His Dark Materials,3.18,https://picsum.photos/200/300?random=1,1641972043257
862,Mr Standfast,4.81,https://picsum.photos/200/300?random=1,1641972043257
863,Recalled to Life,11.41,https://picsum.photos/200/300?random=1,1641972043257
864,Time To Murder And Create,9.07,https://picsum.photos/200/300?random=1,1641972043257
865,"Such, Such Were the Joys",8.88,https://picsum.photos/200/300?random=1,1641972043257
866,Beneath the Bleeding,10.28,https://picsum.photos/200/300?random=1,1641972043257
867,Where Angels Fear to Tread,8.72,https://picsum.photos/200/300?random=1,1641972043257
868,The Heart Is a Lonely Hunter,9.96,https://picsum.photos/200/300?random=1,1641972043257
869,Cabbages and Kings,9.16,https://picsum.photos/200/300?random=1,1641972043257
870,This Side of Paradise,11.28,https://picsum.photos/200/300?random=1,1641972043257
871,Brandy of the Damned,6.83,https://picsum.photos/200/300?random=1,1641972043257
872,A Summer Bird-Cage,13.19,https://picsum.photos/200/300?random=1,1641972043257
873,The Moving Toyshop,6.01,https://picsum.photos/200/300?random=1,1641972043257
874,Françoise Sagan,12.65,https://picsum.photos/200/300?random=1,1641972043257
875,The Moving Toyshop,12.8,https://picsum.photos/200/300?random=1,1641972043257
876,Rosemary Sutcliff,5.82,https://picsum.photos/200/300?random=1,1641972043257
877,The Wives of Bath,8.66,https://picsum.photos/200/300?random=1,1641972043257
878,No Country for Old Men,7.48,https://picsum.photos/200/300?random=1,1641972043257
879,From Here to Eternity,10.58,https://picsum.photos/200/300?random=1,1641972043257
880,The Needle's Eye,12.96,https://picsum.photos/200/300?random=1,1641972043257
881,No Highway,9.4,https://picsum.photos/200/300?random=1,1641972043257
882,Consider the Lilies,7.84,https://picsum.photos/200/300?random=1,1641972043258
883,Françoise Sagan,9.66,https://picsum.photos/200/300?random=1,1641972043258
884,Quo Vadis,7.84,https://picsum.photos/200/300?random=1,1641972043258
885,The Golden Apples of the Sun,8.32,https://picsum.photos/200/300?random=1,1641972043258
886,Edna O'Brien,5.43,https://picsum.photos/200/300?random=1,1641972043258
887,Sleep the Brave,5.51,https://picsum.photos/200/300?random=1,1641972043258
888,Death Be Not Proud,8.51,https://picsum.photos/200/300?random=1,1641972043258
889,The Mermaids Singing,8.11,https://picsum.photos/200/300?random=1,1641972043258
890,The Parliament of Man,4.17,https://picsum.photos/200/300?random=1,1641972043258
891,A Handful of Dust,10.36,https://picsum.photos/200/300?random=1,1641972043258
892,Terrible Swift Sword,11.05,https://picsum.photos/200/300?random=1,1641972043258
893,Things Fall Apart,10.81,https://picsum.photos/200/300?random=1,1641972043258
894,Of Human Bondage,9.41,https://picsum.photos/200/300?random=1,1641972043258
895,"The World, the Flesh and the Devil",6.11,https://picsum.photos/200/300?random=1,1641972043258
896,After Many a Summer Dies the Swan,8.67,https://picsum.photos/200/300?random=1,1641972043258
897,Where Angels Fear to Tread,7.9,https://picsum.photos/200/300?random=1,1641972043258
898,Far From the Madding Crowd,6.65,https://picsum.photos/200/300?random=1,1641972043258
899,Ego Dominus Tuus,4.12,https://picsum.photos/200/300?random=1,1641972043258
900,Bury My Heart at Wounded Knee,13.34,https://picsum.photos/200/300?random=1,1641972043258
901,"Look Homeward, Angel",6.68,https://picsum.photos/200/300?random=1,1641972043258
902,Stranger in a Strange Land,5.89,https://picsum.photos/200/300?random=1,1641972043258
903,Mother Night,12.86,https://picsum.photos/200/300?random=1,1641972043258
904,Specimen Days,3.42,https://picsum.photos/200/300?random=1,1641972043258
905,Vile Bodies,12.67,https://picsum.photos/200/300?random=1,1641972043258
906,If I Forget Thee Jerusalem,12.78,https://picsum.photos/200/300?random=1,1641972043258
907,O Jerusalem!,10.41,https://picsum.photos/200/300?random=1,1641972043258
908,The Widening Gyre,9.67,https://picsum.photos/200/300?random=1,1641972043258
909,The Moon by Night,11.07,https://picsum.photos/200/300?random=1,1641972043258
910,Surprised by Joy,4.31,https://picsum.photos/200/300?random=1,1641972043258
911,Bury My Heart at Wounded Knee,3.43,https://picsum.photos/200/300?random=1,1641972043258
912,That Good Night,11.34,https://picsum.photos/200/300?random=1,1641972043258
913,The Skull Beneath the Skin,10.4,https://picsum.photos/200/300?random=1,1641972043258
914,Great Work of Time,10.35,https://picsum.photos/200/300?random=1,1641972043258
915,In Death Ground,9.15,https://picsum.photos/200/300?random=1,1641972043258
916,The Needle's Eye,12.63,https://picsum.photos/200/300?random=1,1641972043259
917,Terrible Swift Sword,9.46,https://picsum.photos/200/300?random=1,1641972043259
918,Quo Vadis,4.35,https://picsum.photos/200/300?random=1,1641972043259
919,"Look Homeward, Angel",5.37,https://picsum.photos/200/300?random=1,1641972043259
920,The Mirror Crack'd from Side to Side,8.24,https://picsum.photos/200/300?random=1,1641972043259
921,No Country for Old Men,6.61,https://picsum.photos/200/300?random=1,1641972043259
922,This Side of Paradise,4.68,https://picsum.photos/200/300?random=1,1641972043259
923,The Lathe of Heaven,5.9,https://picsum.photos/200/300?random=1,1641972043259
924,Ego Dominus Tuus,4.29,https://picsum.photos/200/300?random=1,1641972043259
925,Lilies of the Field,5.54,https://picsum.photos/200/300?random=1,1641972043259
926,Françoise Sagan,9.52,https://picsum.photos/200/300?random=1,1641972043259
927,"The World, the Flesh and the Devil",4.18,https://picsum.photos/200/300?random=1,1641972043259
928,Far From the Madding Crowd,5.19,https://picsum.photos/200/300?random=1,1641972043259
929,I Sing the Body Electric,12.86,https://picsum.photos/200/300?random=1,1641972043259
930,"The World, the Flesh and the Devil",9.33,https://picsum.photos/200/300?random=1,1641972043259
931,"Ah, Wilderness!",12.33,https://picsum.photos/200/300?random=1,1641972043259
932,Eyeless in Gaza,8.1,https://picsum.photos/200/300?random=1,1641972043259
933,A Confederacy of Dunces,8.52,https://picsum.photos/200/300?random=1,1641972043259
934,The Little Foxes,9.49,https://picsum.photos/200/300?random=1,1641972043259
935,Far From the Madding Crowd,12.83,https://picsum.photos/200/300?random=1,1641972043259
936,Time To Murder And Create,3.75,https://picsum.photos/200/300?random=1,1641972043259
937,Unweaving the Rainbow,6.65,https://picsum.photos/200/300?random=1,1641972043259
938,What's Become of Waring,3.56,https://picsum.photos/200/300?random=1,1641972043259
939,Cover Her Face,10.25,https://picsum.photos/200/300?random=1,1641972043259
940,"Look Homeward, Angel",6.26,https://picsum.photos/200/300?random=1,1641972043259
941,A Darkling Plain,4.23,https://picsum.photos/200/300?random=1,1641972043259
942,East of Eden,6.16,https://picsum.photos/200/300?random=1,1641972043259
943,The Golden Apples of the Sun,6.65,https://picsum.photos/200/300?random=1,1641972043259
944,Recalled to Life,8.49,https://picsum.photos/200/300?random=1,1641972043259
945,Dying of the Light,10.04,https://picsum.photos/200/300?random=1,1641972043259
946,The Far-Distant Oxus,3.81,https://picsum.photos/200/300?random=1,1641972043259
947,Noli Me Tangere,12.13,https://picsum.photos/200/300?random=1,1641972043259
948,The Widening Gyre,3.2,https://picsum.photos/200/300?random=1,1641972043259
949,In a Dry Season,6.33,https://picsum.photos/200/300?random=1,1641972043259
950,Tender Is the Night,4.28,https://picsum.photos/200/300?random=1,1641972043259
951,The Little Foxes,11.1,https://picsum.photos/200/300?random=1,1641972043260
952,Blithe Spirit,13.29,https://picsum.photos/200/300?random=1,1641972043260
953,To Your Scattered Bodies Go,9.03,https://picsum.photos/200/300?random=1,1641972043260
954,Nine Coaches Waiting,3.35,https://picsum.photos/200/300?random=1,1641972043260
955,"Such, Such Were the Joys",6.64,https://picsum.photos/200/300?random=1,1641972043260
956,Behold the Man,3.14,https://picsum.photos/200/300?random=1,1641972043260
957,"Alone on a Wide, Wide Sea",5.88,https://picsum.photos/200/300?random=1,1641972043260
958,The Doors of Perception,11.02,https://picsum.photos/200/300?random=1,1641972043260
959,This Side of Paradise,12.12,https://picsum.photos/200/300?random=1,1641972043260
960,Blithe Spirit,8.59,https://picsum.photos/200/300?random=1,1641972043260
961,Bury My Heart at Wounded Knee,9.18,https://picsum.photos/200/300?random=1,1641972043260
962,If I Forget Thee Jerusalem,13.0,https://picsum.photos/200/300?random=1,1641972043260
963,Cabbages and Kings,8.04,https://picsum.photos/200/300?random=1,1641972043260
964,The Green Bay Tree,13.3,https://picsum.photos/200/300?random=1,1641972043260
965,The Heart Is Deceitful Above All Things,7.13,https://picsum.photos/200/300?random=1,1641972043260
966,Far From the Madding Crowd,5.91,https://picsum.photos/200/300?random=1,1641972043260
967,The Other Side of Silence,13.05,https://picsum.photos/200/300?random=1,1641972043260
968,The Violent Bear It Away,11.58,https://picsum.photos/200/300?random=1,1641972043260
969,Shall not Perish,10.53,https://picsum.photos/200/300?random=1,1641972043260
970,All Passion Spent,13.31,https://picsum.photos/200/300?random=1,1641972043260
971,Bury My Heart at Wounded Knee,4.6,https://picsum.photos/200/300?random=1,1641972043260
972,The Mirror Crack'd from Side to Side,4.97,https://picsum.photos/200/300?random=1,1641972043260
973,Rosemary Sutcliff,10.47,https://picsum.photos/200/300?random=1,1641972043260
974,Infinite Jest,9.68,https://picsum.photos/200/300?random=1,1641972043260
975,Consider the Lilies,4.15,https://picsum.photos/200/300?random=1,1641972043260
976,An Evil Cradling,9.54,https://picsum.photos/200/300?random=1,1641972043260
977,That Good Night,8.46,https://picsum.photos/200/300?random=1,1641972043260
978,The Wealth of Nations,5.33,https://picsum.photos/200/300?random=1,1641972043260
979,The Moving Finger,8.12,https://picsum.photos/200/300?random=1,1641972043260
980,The Golden Bowl,4.83,https://picsum.photos/200/300?random=1,1641972043260
981,Tirra Lirra by the River,12.83,https://picsum.photos/200/300?random=1,1641972043260
982,A Passage to India,8.37,https://picsum.photos/200/300?random=1,1641972043260
983,Antic Hay,6.08,https://picsum.photos/200/300?random=1,1641972043260
984,Time To Murder And Create,4.83,https://picsum.photos/200/300?random=1,1641972043260
985,The Way of All Flesh,5.28,https://picsum.photos/200/300?random=1,1641972043260
986,Pale Kings and Princes,6.33,https://picsum.photos/200/300?random=1,1641972043261
987,Noli Me Tangere,12.08,https://picsum.photos/200/300?random=1,1641972043261
988,Little Hands Clapping,4.54,https://picsum.photos/200/300?random=1,1641972043261
989,In Dubious Battle,7.4,https://picsum.photos/200/300?random=1,1641972043261
990,No Country for Old Men,4.65,https://picsum.photos/200/300?random=1,1641972043261
991,Ego Dominus Tuus,3.57,https://picsum.photos/200/300?random=1,1641972043261
992,By Grand Central Station I Sat Down and Wept,12.92,https://picsum.photos/200/300?random=1,1641972043261
993,Ring of Bright Water,4.24,https://picsum.photos/200/300?random=1,1641972043261
994,Waiting for the Barbarians,7.74,https://picsum.photos/200/300?random=1,1641972043261
995,In a Dry Season,4.4,https://picsum.photos/200/300?random=1,1641972043261
996,The Painted Veil,12.32,https://picsum.photos/200/300?random=1,1641972043261
997,Waiting for the Barbarians,3.59,https://picsum.photos/200/300?random=1,1641972043261
998,Dance Dance Dance,8.2,https://picsum.photos/200/300?random=1,1641972043261
999,I Will Fear No Evil,12.73,https://picsum.photos/200/300?random=1,1641972043261
1000,The Proper Study,11.35,https://picsum.photos/200/300?random=1,1641972043261
1001,I Know Why the Caged Bird Sings,5.01,https://picsum.photos/200/300?random=1,1641972043261
1002,Behold the Man,9.86,https://picsum.photos/200/300?random=1,1641972043261
1003,O Jerusalem!,9.05,https://picsum.photos/200/300?random=1,1641972043261
1004,Nine Coaches Waiting,13.19,https://picsum.photos/200/300?random=1,1641972043261
1005,It's a Battlefield,12.77,https://picsum.photos/200/300?random=1,1641972043261
1006,"Absalom, Absalom!",3.13,https://picsum.photos/200/300?random=1,1641972043261
1007,"Ah, Wilderness!",4.87,https://picsum.photos/200/300?random=1,1641972043261
1008,The Wings of the Dove,6.11,https://picsum.photos/200/300?random=1,1641972043261
1009,Many Waters,9.43,https://picsum.photos/200/300?random=1,1641972043261
1010,A Catskill Eagle,5.45,https://picsum.photos/200/300?random=1,1641972043261
1011,I Will Fear No Evil,6.28,https://picsum.photos/200/300?random=1,1641972043261
